ID,Average_Rating,Reviews,Sentiment Ratio
B00V78208Y,4.3516,91,0.4221
B00V77WSHS,4.5937,32,0.5964
B00V77UZGO,5,2,0.6893
B00V9A2HNS,4.0947,95,0.4524
B00V9A2PW6,4.0741,81,0.3853
B00V9A1UHC,3.8636,44,0.3816
B00V9A1KPO,3.4211,57,0.4072
B00VB4GP0I,4.25,4,0.4304
B00VB4GC0Q,3.8182,11,0.2368
B00VC5A6EW,4.3158,19,0.4562
B00VC59GEI,4.575,40,0.5625
B00VC59X7I,3.8696,23,0.421
B00VC5BF3S,5,7,0.6038
B00VC5ARZK,4.4412,34,0.5462
B00VC5BL3M,4.7143,7,0.4324
B00VC59PG2,4.2222,9,0.4587
B00VC5BL3M,4.55,20,0.5375
B00VC59PG2,4.3,10,0.4147
B00VC5BL3M,4.6,10,0.5012
B00VC59PG2,3.7,10,0.2752
B00VC59A9Y,2.5,10,0.1504
B00VC5BWYA,4.6364,22,0.4879
B00VC5AOKI,5,1,0.8481
B00VC59MM4,4.1176,17,0.3821
B00VC5AOKI,4.5667,30,0.4848
B00VC5AC00,4.25,8,0.477
B00VC5BIC6,4.6667,6,0.4953
B00VC5AOKI,4.5,10,0.4811
B00VC5AC00,4.1,10,0.5897
B00VC5AOKI,4.9,10,0.4901
B00VC5BIC6,3.8,10,0.4942
B00VC5CNP2,4.5172,29,0.61
B00VC5AI0O,5,2,0.6619
B00VC5B5RO,4.3,10,0.2844
B00VC5AI0O,4.9,10,0.5315
B00VC5AV7E,5,1,0.6331
B00VC5AI0O,4.9,10,0.4598
B00VC5AV7E,4.2,10,0.6136
B00VC5AI0O,4.9,10,0.6196
B00VC5AYSU,4.7931,29,0.5991
B00VC5B2L8,4.3333,3,0.4577
B00VC59UTE,3.8846,26,0.4596
B00VC59S3M,4.1,10,0.4672
B00VC5AL4C,4.75,8,0.5626
B00VC59S3M,4.05,20,0.3827
B00VC5AL4C,4.74,50,0.4971
B00VC59JXG,4.6364,22,0.4703
B00VC5BO3O,4.8,10,0.3893
B00VC5A9EE,4.3636,44,0.4799
B00VCDAZRM,3.8889,45,0.4552
B00VCDBGMK,3.6667,3,0
B00VCDBKK8,5,1,0.8519
B00VFZ1ZWG,4.125,16,0.4919
B00VFZ1BXY,4,3,0.201
B00VFZ1ZWG,4.475,40,0.4739
B00VFZ2P5C,4.4091,88,0.532
B00VFZ27F0,4.7778,9,0.5136
B00VFZ2P5C,4,10,0.4585
B00VFZ1QQQ,3.3957,187,0.2538
B00VFZ2GME,4.8182,11,0.4913
B00VFZ37HM,4.5405,74,0.5493
B00VG34NBW,4.5833,36,0.6705
B00VG38PK2,4.75,4,0.5078
B00VG37VE8,3.3333,6,0.2398
B00VG38PK2,4.1667,30,0.4434
B00VG37VE8,4.7,10,0.5693
B00VG38PK2,4.55,20,0.6504
B00VG37VE8,3.9462,130,0.3852
B00VG395FG,3.9655,29,0.2079
B00VG383L8,3.9565,23,0.5388
B00VH3NAUG,4.5854,82,0.4368
B00VH3M6IS,4.1579,19,0.4508
B00VH4XZ9G,4.8,5,0.7168
B00VH3M6IS,4.5,10,0.5835
B00VH53DWO,5,3,0.3217
B00VH3M6IS,4.8,10,0.6597
B00VH4XZ9G,4.4,10,0.4412
B00VH52BF4,5,3,0.575
B00VH3M6IS,4.3,10,0.4148
B00VH52BF4,4.5,10,0.7234
B00VH4ZMW4,3.8,10,0.2339
B00VH5CKHI,5,1,0.9231
B00VH522AS,5,1,0.4215
B00VH5CKHI,4.4,20,0.409
B00VH522AS,3.7,10,0.4816
B00VH5CKHI,4.5,20,0.5197
B00VH4YTUU,5,2,0.4764
B00VH3LEOA,5,2,0.6154
B00VH4YTUU,4.3,10,0.4396
B00VH5C14U,5,2,0.4546
B00VH53MBG,5,2,0.7205
B00VH5C14U,4.1,10,0.4771
B00VH5753C,5,3,0.5242
B00VH5B970,4.375,8,0.6554
B00VH5753C,5,10,0.6091
B00VH53MBG,4.5556,9,0.6166
B00VH5753C,4.55,20,0.5128
B00VH53MBG,4.2414,29,0.4661
B00VH5CBDG,4.8077,26,0.5863
B00VH536YE,4.3333,6,0.5474
B00VH57QD6,4,2,0.0514
B00VH5CR30,4.375,8,0.5093
B00VH536YE,3.4,10,0.41
B00VH57QD6,4.3,10,0.5425
B00VH536YE,3.9,20,0.4936
B00VH57QD6,4.6,10,0.4988
B00VH51E4S,4.9,10,0.5504
B00VH57QD6,4.2,10,0.4267
B00VH51E4S,4.4,10,0.3758
B00VH57QD6,4.5,10,0.6329
B00VH536YE,4.225,40,0.4108
B00VH57Z5K,5,10,0.6196
B00VH58EEQ,4.6667,6,0.3498
B00VH57Z5K,4.48,50,0.4512
B00VH59AIK,4.641,39,0.366
B00VH52WJO,4.75,4,0.4121
B00VH513YY,5,1,0.6748
B00VH52WJO,3.9,10,0.7558
B00VH54FKI,4.6,10,0.5852
B00VH5624K,4.9,10,0.5777
B00VH50TEE,5,1,0.5093
B00VH5APFM,5,15,0.4388
B00VH5BLOQ,4.6667,9,0.4274
B00VH6B992,4.6528,216,0.5271
B00VH6BRZS,4.6667,3,0.3255
B00VH6B992,3.8,10,0.4048
B00VH6BRZS,4.0636,110,0.3091
B00VH56D26,4.6667,3,0.8186
B00VH6BRZS,4.2,10,0.3811
B00VH56D26,4.3,10,0.6296
B00VH6BRZS,4.4,10,0.2678
B00VH56D26,4.8,10,0.4849
B00VH6BRZS,4.8,10,0.6512
B00VH56D26,4.3875,80,0.5171
B00VH6BLM2,4.7742,124,0.5863
B00VH5D5LI,4.5882,17,0.4035
B00VHNWGQ0,3.1111,18,0.5035
B00VHNW3FY,4.4091,44,0.4799
B00VHNVTNG,3.75,4,0.0227
B00VHNVIUK,4.2222,9,0.5304
B00VHNVTNG,4.2,10,0.621
B00VHNVIUK,4,10,0.478
B00VHNVTNG,3.6,10,0.1872
B00VHNVIUK,3.6,10,0.2982
B00VHNVTNG,4.4,20,0.5948
B00VHNVIUK,4.1,10,0.4509
B00VHNVTNG,3.5,20,0.2145
B00VHNVIUK,4.4,20,0.6196
B00VHNVTNG,3.9,10,0.626
B00VHNVIUK,4.65,20,0.609
B00VHNYTEM,4.3333,6,0.6175
B00VHNWVU6,4.2807,57,0.6334
B00VHNUXHY,4.75,44,0.5091
B00VHPFQYW,3.7857,14,0.1919
B00VHNY65E,4.5444,90,0.5548
B00VHNXAC4,4.3889,36,0.5914
B00VHVK8AI,4.1196,368,0.3382
B00VI0B906,4.3525,122,0.3641
B00VI0A2G8,4.3333,6,0.3489
B00VI0B906,4.6,40,0.4541
B00VIJK47Q,5,3,0.1906
B00VJELH7Q,4.6,5,0.5243
B00VJEKYS4,4.25,4,0.4216
B00VJELZ7I,3.6667,3,0.3007
B00VJGANTC,4.4167,12,0.4512
B00VJNNLBC,4.7353,34,0.4395
B00VJYSGAM,4.4306,144,0.4476
B00VK7QZXS,3.75,12,0.3607
B00VK7RYS8,4.8333,6,0.1377
B00VK7T9TU,4.25,8,0.6408
B00VK7RYS8,4.3,10,0.5325
B00VK7PR6O,4.3333,6,0.692
B00VK7T9TU,4.1,10,0.7415
B00VK7PR6O,4.4483,29,0.5582
B00VK7Q8T4,4.5,12,0.2763
B00VK7P3A4,4.625,8,0.3808
B00VK7TU0S,3.9286,14,0.5382
B00VK7P3A4,4.8,10,0.3124
B00VK7TU0S,2.7,10,0.5156
B00VK7P3A4,4.5,20,0.3226
B00VK7TU0S,4.2,10,0.5452
B00VK7RHE4,4.6087,23,0.6138
B00VK7SFRW,5,4,0.4912
B00VK7TOKE,4.2667,15,0.3226
B00VK7OFFS,4.7,10,0.3159
B00VK7QJ16,5,1,0.743
B00VK7PZVG,3.8,10,0.4703
B00VK7R9LA,4.7143,14,0.5779
B00VK7RRAS,4.537,108,0.5275
B00VKCG394,4.75,4,0.6907
B00VKCLNWQ,5,1,0.5719
B00VQ3I9MG,4.7778,27,0.4578
B00VRJURJW,4.6111,18,0.5523
B00VRJUXIM,4.6957,23,0.571
B00VRJV46C,4.6154,39,0.3478
B00VRJU67U,4.752,125,0.423
B00VRN4RB2,4.3983,349,0.6111
B00VSK53B2,2.5,4,0.0758
B00VSLNN68,4.6429,14,0.6496
B00VTU0Q3G,4.5,8,0.3338
B00VTU0Y9W,4.1429,14,0.4305
B00VTU01UE,4.25,20,0.5829
B00VTU124I,4.0588,34,0.4472
B00VTU2C8I,4.1667,6,0.2288
B00VTU124I,3.8,10,0.3736
B00VTU0IHA,4.25,4,0.6578
B00VTU124I,4.3,10,0.5873
B00VTU2C8I,4.1,20,0.2489
B00VTU124I,4.3,10,0.5057
B00VTU0IHA,4.5,10,0.3349
B00VTU2C8I,4.3,10,0.5203
B00VTU0IHA,4.4,10,0.4861
B00VTU2C8I,4.5,10,0.6242
B00VTU0IHA,4.3684,19,0.4909
B00VTU2SB4,4.8889,9,0.6563
B00VTU0IHA,4.4,10,0.6225
B00VTU2SB4,4.5,10,0.5924
B00VTTVRGM,4.8571,7,0.7786
B00VTU0IHA,4.5,10,0.4417
B00VTU4M86,5,5,0.4376
B00VTTZULK,5,1,0.6696
B00VTU4M86,3.7,10,0.3313
B00VTTZULK,4.4,10,0.5797
B00VTU7LUM,5,1,0.1732
B00VTU7G7A,4.6,10,0.4335
B00VTU7LUM,3.9,10,0.5695
B00VTU7G7A,3.5,10,0.4558
B00VTU7QY8,3.7143,21,0.4014
B00VTU5KVO,4.6667,6,0.5134
B00VTU7QY8,4.5,20,0.5758
B00VTU5KVO,3.45,20,0.3365
B00VTU2FWQ,3.6667,6,0.4656
B00VTU15XG,3.625,8,0.2689
B00VTU2OMC,5,2,0.8314
B00VTU5KVO,3.7,10,0.2793
B00VTU2FWQ,4.6,10,0.5151
B00VTU5KVO,4.4,10,0.3864
B00VTU2FWQ,3.7,10,0.1869
B00VTU2OMC,2.9,10,0.2462
B00VTU5KVO,4.2,10,0.4117
B00VTU2OMC,4,10,0.3949
B00VTU5KVO,3.75,20,0.3907
B00VTU2OMC,4.1,10,0.5034
B00VTU0M1M,4,1,0.7644
B00VTU5KVO,4.1,10,0.3945
B00VTU2K8K,4.8,10,0.5621
B00VTU5KVO,4.2,10,0.5187
B00VTU2OMC,4.3,10,0.4351
B00VTU2K8K,3.6,10,0.3458
B00VTU6ZKY,4.6667,9,0.6905
B00VTU2K8K,4.15,20,0.4266
B00VTU6ZKY,4.3,10,0.4265
B00VTU8RHS,3.5,2,0.5784
B00VTU1O5U,4.1667,6,0.4898
B00VTU8RHS,4.2,10,0.5395
B00VTU1O5U,3.3,10,0.2051
B00VTUB5PO,4.8571,7,0.5419
B00VTU1O5U,3.8,10,0.2362
B00VTU8RHS,4.5,10,0.4849
B00VTU1O5U,4.5,10,0.5553
B00VTU8RHS,4.2667,30,0.3523
B00VTU7B3E,4.4,5,0.3776
B00VTU8RHS,4.4,10,0.5642
B00VTU7B3E,4.4,10,0.561
B00VTU8RHS,4.3,10,0.524
B00VTU7B3E,4.8,10,0.619
B00VTU8RHS,3.96,50,0.4555
B00VTU1KY0,4.5,2,-0.0928
B00VTU8RHS,4.4,10,0.7874
B00VTU3D7M,4.5,6,0.7545
B00VTTZYCK,3.6667,3,0.2134
B00VTU8RHS,4.2,10,0.8046
B00VTTZYCK,4.5,10,0.6098
B00VTU8RHS,4.1,10,0.5788
B00VTU1KY0,4.5,10,0.535
B00VTU8RHS,4.4,10,0.6746
B00VTTZYCK,4,10,0.2462
B00VTU1KY0,4.1,10,0.5429
B00VTU8RHS,4.2,10,0.5032
B00VTU2364,2,2,0.0858
B00VTU1DYC,4.6667,3,0.5293
B00VTU3YXU,4.3333,9,0.5089
B00VTUQH8O,4,2,0.3876
B00VTU3YXU,4.45,20,0.5607
B00VTUQH8O,3.9286,70,0.4513
B00VTTZPVU,4.6,15,0.5477
B00VTU49GG,3.9583,24,0.3705
B00VTU6P0Y,3.9623,53,0.2963
B00VUL9TVO,4.1887,106,0.5232
B00VURUIUE,4.0114,175,0.5039
B00VURVBQO,4.3433,67,0.5727
B00VURVG32,4.381,63,0.5724
B00VURUO3K,4.2069,29,0.4446
B00VV4WEPI,4.4286,21,0.4747
B00VV4YD0C,4.2857,7,0.5941
B00VV51Q06,4.5,8,0.6627
B00VV4YD0C,4.5,10,0.2887
B00VV51Q06,5,10,0.5647
B00VV4YD0C,4.8,10,0.5304
B00VV51Q06,4.6,10,0.5993
B00VV4YD0C,4.7,10,0.5171
B00VV51Q06,4.6125,80,0.6165
B00VV4VS82,4.0465,86,0.5248
B00VW2SAAW,4.5789,19,0.597
B00VW2SETY,4.75,8,0.5678
B00VW2TGOG,4.0833,12,0.4509
B00VW2TRWW,4.2308,26,0.6537
B00VW2T2XQ,4.7,10,0.181
B00VW2SWB4,4.3333,6,0.5519
B00VW2SQKQ,2.8571,7,0.2965
B00VW2TMGI,5,1,0.54
B00VW2SQKQ,2.9,10,0.2767
B00VW2TMGI,4.6,10,0.5822
B00VW2U0O6,4,2,0.6598
B00VW2RRJC,3,3,0.0486
B00VW2RK3A,4.4118,17,0.5169
B00VW2RRJC,3.4,10,0.3181
B00VW2RK3A,4.25,20,0.4542
B00VW2RRJC,4.6,10,0.544
B00VW2RK3A,4,10,0.4575
B00VW2T132,4.5735,68,0.4952
B00VW2S5OI,3.5625,48,0.2888
B00VWF7WVW,4.8462,13,0.5925
B00VWF7POG,4.25,8,0.5612
B00VWF7WVW,4.6,10,0.7262
B00VWF7POG,4.465,200,0.5721
B00VWFAK84,4,2,0.6242
B00VWEWLP0,4,1,0.2846
B00VWFAK84,3.1,10,0.3774
B00VWEYYXW,4.5,6,0.63
B00VWFAK84,4.4,10,0.4465
B00VWEYYXW,4.6,10,0.5922
B00VWFAK84,4,10,0.4408
B00VWEWLP0,4.7,10,0.7266
B00VWFAK84,4,10,0.5328
B00VWEYYXW,4.7,10,0.6148
B00VWEWLP0,4.8,10,0.6883
B00VWFAK84,3.6667,9,0.427
B00VWEYYXW,4.6,10,0.5881
B00VWEWLP0,4.8,10,0.6548
B00VWEYYXW,4.7,10,0.5515
B00VWEWLP0,4.2,10,0.188
B00VWEYYXW,4.4091,110,0.5401
B00VWEXUUA,3.6667,3,0.7243
B00VWF85PY,3.5,4,0.1682
B00VWEXUUA,3.9,20,0.401
B00VWF2P1E,4.1043,163,0.443
B00VWF3E78,3.125,24,0.3976
B00VWF0K2A,4.4026,77,0.5275
B00VWEYQU8,4,3,-0.0878
B00VWH6MM0,4.6667,9,0.5552
B00VWH6ZDQ,4.5714,7,0.4736
B00VWEYQU8,2.4,10,0.1633
B00VWH6MM0,4.2,20,0.4844
B00VWH6ZDQ,4.5,10,0.6929
B00VWEYQU8,1.9,10,0.078
B00VWH6MM0,4.5,10,0.3998
B00VWH6ZDQ,4.5,10,0.5724
B00VWH6MM0,4.4,10,0.6375
B00VWEYQU8,3.8,10,0.4708
B00VWH6MM0,4.55,20,0.4879
B00VWEYQU8,2.95,20,0.1117
B00VWH6MM0,4,10,0.5547
B00VWEYQU8,3.5714,70,0.388
B00VWH5C30,4.5,6,0.4585
B00VWEYQU8,4.0625,80,0.4265
B00VWF28SO,5,8,0.7069
B00VWEYQU8,4.05,20,0.4572
B00VWH6ITW,5,2,0.9112
B00VWF28SO,4.7895,19,0.5457
B00VWEYQU8,3.6,10,0.5594
B00VWH6ITW,3.7,10,0.1376
B00VWEYQU8,3.9,10,0.1544
B00VWF28SO,4.6,10,0.6145
B00VWH6ITW,3.1,10,0.1045
B00VWEYQU8,4.7,10,0.5056
B00VWH6ITW,3.9,10,0.3006
B00VWEYQU8,3.45,20,0.4237
B00VWH6ITW,4.2,10,0.5525
B00VWEYQU8,3.6,10,0.5075
B00VWH6ITW,3.8,10,0.4704
B00VWEYQU8,4,10,0.3519
B00VWH6ITW,3.35,40,0.2828
B00VWH5SSO,3.2222,9,0.4568
B00VWH5MYO,3.9,10,0.5151
B00VWH5SSO,2.9,10,0.1478
B00VWH5MYO,4.6,10,0.5546
B00VWH5SSO,3.4,10,0.2907
B00VWH5MYO,3.7,10,0.4045
B00VWH5SSO,3.3684,19,0.2689
B00VWH78OG,5,1,0.8172
B00VWH5SSO,2,10,0.0771
B00VWH78OG,3.5,10,0.2098
B00VWH5SSO,2.3,10,-0.054
B00VWH78OG,3.7,10,0.214
B00VWH5SSO,2.6,10,0.2145
B00VWH78OG,3.2,20,0.3776
B00VWH5SSO,3.4,10,0.4065
B00VWH78OG,1.8,10,-0.0317
B00VWH5SSO,2.2,10,-0.0532
B00VWH78OG,3,10,0.4277
B00VWH5SSO,3.4,10,0.3842
B00VWH78OG,3.1,20,0.3431
B00VWH5SSO,2.6857,70,0.1954
B00VWH7DIM,2.2222,18,0.0947
B00VWH7XYQ,4.4,5,0.7516
B00VWH7DIM,3,10,0.3597
B00VWH746S,3.75,4,0.763
B00VWH7DIM,3.3,30,0.2842
B00VWH7XYQ,4.55,20,0.6454
B00VWH7DIM,2.8,10,0.1233
B00VWH7XYQ,4.76,50,0.7173
B00VWH7MQ0,4.0526,19,0.3921
B00VXILV1K,4.1475,61,0.4865
B00VXIJ6X0,3.7936,218,0.2959
B00VXQFYD8,4,9,0.6263
B00VYUBQDK,4.4595,74,0.4873
B00VYUC3S2,3.8,15,0.5639
B00VYUBTTG,5,10,0.675
B00VYUC0AS,4.2857,21,0.4655
B00W4H6AHE,5,3,0.6307
B00W4H8EJG,3.5657,297,0.4434
B00W4H850E,4,40,0.4343
B00W4H7MRQ,5,1,0.6249
B00W4H850E,4.64,50,0.5111
B00W4H7YK6,5,2,0.7696
B00W4H850E,3.75,20,0.0916
B00W4H7YK6,4.4,10,0.513
B00W4H850E,4.6,10,0.7435
B00W4H7YK6,4.8,10,0.628
B00W4H850E,4,10,0.4183
B00W4H7YK6,4.4,10,0.5505
B00W4H850E,4,10,0.3808
B00W4H7YK6,4.35,20,0.4485
B00W4H850E,4.8,10,0.5893
B00W4H7YK6,4.7,10,0.6847
B00W4H850E,4,10,0.5435
B00W4H7YK6,4.7,10,0.5708
B00W4H850E,4.3,10,0.3979
B00W4H7YK6,4.8,10,0.7544
B00W4H850E,4.3,10,0.7251
B00W4H6FGU,5,1,0.9292
B00W4H850E,5,10,0.6855
B00W4H7YK6,4.8,10,0.579
B00W4H850E,4.5,30,0.5851
B00W4H8C6Q,4.3465,101,0.5303
B00W528E9K,4.7778,18,0.5115
B00W5BPVR4,3.5882,17,0.2054
B00W5BPLV0,3,1,0
B00W6SZYMI,4.5909,22,0.4088
B00W6T1HYG,4.8333,6,0.5066
B00W6T208I,4.1927,109,0.5084
B00W6T327Q,4.4,5,0.6213
B00W6T208I,4.46,50,0.5103
B00W6T327Q,4.9,10,0.6802
B00W6T208I,3.5,10,0.4034
B00W6T327Q,4,10,0.0818
B00W6T208I,4.5,10,0.6034
B00W6T327Q,4.2,10,0.792
B00W6T208I,4.7241,87,0.4725
B00W6T02WO,4,4,0.2399
B00W6T208I,4.9,30,0.5154
B00W6T02WO,4.4,20,0.6477
B00W6T208I,4.7574,136,0.5472
B00W6T3F8C,3.4444,9,0.5084
B00W6T208I,4.9,10,0.6218
B00W6T1AX4,5,4,0.6015
B00W6T208I,4.5,10,0.6195
B00W6T3F8C,3.6,10,0.3007
B00W6T1AX4,4.5,10,0.6004
B00W6T208I,4.7,10,0.4597
B00W6T3F8C,4.2,10,0.5971
B00W6T208I,4.7,10,0.6023
B00W6T3F8C,4.4,10,0.6072
B00W6T3LNG,4.5714,7,0.4321
B00W6T208I,4.9,20,0.6609
B00W6T3F8C,4.6,10,0.7073
B00W6T208I,3.9,10,0.4001
B00W6T3F8C,4.1,10,0.5067
B00W6T208I,4.8,10,0.6733
B00W6T3F8C,3.3,20,0.3657
B00W6T3LNG,4.8,10,0.4985
B00W6T208I,4.4,10,0.3834
B00W6T3LNG,4.3,10,0.4601
B00W6T208I,4.6,10,0.5343
B00W6T3F8C,3.9,10,0.3896
B00W6T3LNG,4.2,10,0.4908
B00W6T208I,4.5,20,0.4918
B00W6T3F8C,3.1,10,0.1067
B00W6T208I,4.2,10,0.6302
B00W6T3F8C,3.6,10,0.828
B00W6T208I,4.7,80,0.5457
B00W6T0ZJE,4.8,5,0.4806
B00W6T208I,4.8333,30,0.4611
B00W6T0ZJE,3.6,10,0.4125
B00W6T208I,4.6,10,0.5621
B00W6T0ZJE,4.7,10,0.6601
B00W6T208I,4.5507,69,0.4984
B00W6T13OU,3.2,10,0.4409
B00W6T208I,4.7,30,0.5818
B00W6T13OU,4.7,10,0.5658
B00W6T208I,4.75,20,0.5776
B00W6T13OU,3.7,10,0.4064
B00W6T208I,4.8947,19,0.521
B00W6T13OU,4.2,10,0.4042
B00W6T208I,4,10,0.3968
B00W6T13OU,5,10,0.802
B00W6T208I,4.9,10,0.5999
B00W6T13OU,4.4,10,0.6531
B00W6T208I,4.7,20,0.5738
B00W6T13OU,4.15,20,0.4461
B00W6T208I,4.6,20,0.605
B00W6T13OU,4.4,10,0.7433
B00W6T208I,4.5,10,0.4961
B00W6T13OU,3.7,10,0.5122
B00W6T208I,5,10,0.6028
B00W6T13OU,3.7,10,0.5258
B00W6T208I,4.6,10,0.5262
B00W6T13OU,4.7,10,0.5794
B00W6T208I,3.9,10,0.5911
B00W6T13OU,4.1,10,0.5454
B00W6T208I,4.4,10,0.4301
B00W6T13OU,4.1,10,0.5538
B00W6T208I,5,10,0.7461
B00W6T13OU,4,10,0.5699
B00W6T208I,4.2,10,0.5809
B00W6T13OU,3.3,10,0.3698
B00W6T208I,4.7,10,0.5205
B00W6T13OU,4,10,0.4655
B00W6T208I,4.6,20,0.6483
B00W6T13OU,3.8,10,0.6143
B00W6T208I,4.9,10,0.7828
B00W6T13OU,4.6,10,0.6742
B00W6T208I,4.9,20,0.7961
B00W6T13OU,3.9,10,0.5829
B00W6T208I,4.55,20,0.669
B00W6T13OU,3.1,10,0.4718
B00W6T208I,4.8,10,0.6787
B00W6T13OU,3.3,10,0.391
B00W6T0TE0,4.6667,3,0.5755
B00W6T208I,4.9,10,0.6866
B00W6T13OU,3.5,10,0.2553
B00W6T208I,4.7,10,0.8536
B00W6T13OU,3.4,10,0.3813
B00W6T0TE0,4.9,10,0.6908
B00W6T208I,4.5,10,0.5376
B00W6T13OU,4.7,10,0.7003
B00W6T0TE0,3.9,10,0.3885
B00W6T208I,4.6,10,0.7175
B00W6T2UQU,5,1,0.9521
B00W6T13OU,4,10,0.4986
B00W6T0TE0,4.1,10,0.3674
B00W6T208I,3.9,10,0.6617
B00W6T13OU,2.8,10,0.1946
B00W6T208I,4.8,10,0.7271
B00W6T0TE0,3.5,10,0.4344
B00W6T2UQU,3.1,10,-0.0762
B00W6T13OU,3.8,10,0.477
B00W6T208I,4.6,10,0.6497
B00W6T0TE0,3.9,10,0.2883
B00W6T13OU,4.1,10,0.7403
B00W6T208I,4.8,10,0.7292
B00W6T2UQU,3.2,10,0.3639
B00W6T13OU,3.9,10,0.4914
B00W6T208I,4.7,10,0.7587
B00W6T2UQU,4.3,10,0.4345
B00W6T208I,4.4,10,0.6307
B00W6T13OU,3.3,10,0.2205
B00W6T2UQU,4,10,0.4768
B00W6T208I,3.9,10,0.7259
B00W6T13OU,4.2632,19,0.4493
B00W6T2UQU,4.9,10,0.5451
B00W6T208I,4.8,10,0.6686
B00W6T13OU,3.4,10,0.2814
B00W6T208I,4.6,10,0.8353
B00W6T2UQU,4.5,10,0.6069
B00W6T208I,4.6,10,0.7379
B00W6T2UQU,4.4,10,0.519
B00W6T208I,3.9,10,0.7074
B00W6T13OU,4.2,10,0.3091
B00W6T208I,5,10,0.7532
B00W6T13OU,4.5,10,0.5129
B00W6T2UQU,3.9,10,0.3416
B00W6T208I,4.8,10,0.7274
B00W6T13OU,3.7,10,0.4694
B00W6T2UQU,4.2,10,0.3035
B00W6T208I,4.8,10,0.8275
B00W6T2UQU,4.7,10,0.578
B00W6T13OU,3.7,10,0.4239
B00W6T208I,4.4,10,0.8579
B00W6T2UQU,4,10,0.5321
B00W6T13OU,4,10,0.4944
B00W6T208I,4.8,10,0.6724
B00W6T2UQU,3.8,10,0.3933
B00W6T13OU,4.6,10,0.557
B00W6T2UQU,3.9,10,0.4595
B00W6T208I,4.1,10,0.3937
B00W6T2UQU,4,10,0.4689
B00W6T208I,4.8,10,0.7236
B00W6T13OU,4,10,0.6399
B00W6T2UQU,4.1,10,0.6974
B00W6T208I,4.7,10,0.723
B00W6T13OU,3.7,10,0.3781
B00W6T2UQU,3.8,10,0.5895
B00W6T208I,4.6,10,0.6942
B00W6T13OU,4.4,10,0.5675
B00W6T208I,4.8,10,0.7948
B00W6T2UQU,3.3,10,0.7913
B00W6T13OU,3.6,10,0.4134
B00W6T208I,4.1,10,0.5549
B00W6T13OU,4.5,10,0.5239
B00W6T2UQU,3.6,10,0.7243
B00W6T208I,4.6667,9,0.6894
B00W6T13OU,4.5,10,0.3804
B00W6T208I,4.8,10,0.8165
B00W6T13OU,3.6,10,0.4492
B00W6T208I,4.7,10,0.7476
B00W6T13OU,4.3,10,0.7735
B00W6T208I,4.6,20,0.6704
B00W6T13OU,4.4,10,0.2253
B00W6T208I,4.7,10,0.7271
B00W6T13OU,4.5,10,0.5903
B00W6T208I,4.7,10,0.5421
B00W6T13OU,3,10,0.291
B00W6T208I,4.8,10,0.5287
B00W6T13OU,3.9,10,0.459
B00W6T208I,4.8,10,0.6426
B00W6T13OU,4.8,10,0.5675
B00W6T208I,4.35,20,0.6545
B00W6T13OU,3.5556,9,0.2303
B00W6T208I,4.8,10,0.6935
B00W6T13OU,4.1,10,0.5163
B00W6T208I,4.35,20,0.7609
B00W6T13OU,4.3,10,0.4424
B00W6T208I,3.5,10,0.5522
B00W6T13OU,3.75,20,0.5651
B00W6T208I,4.75,20,0.7212
B00W6T13OU,3.8,10,0.4018
B00W6T208I,4.4,10,0.6511
B00W6T13OU,3.15,20,0.3121
B00W6T208I,4.15,20,0.7058
B00W6T13OU,4.4,10,0.5769
B00W6T208I,3.9,10,0.197
B00W6T13OU,3.7,10,0.3759
B00W6T208I,4.4,10,0.773
B00W6T13OU,4.4,10,0.6358
B00W6T208I,4.8,10,0.7268
B00W6T13OU,3.7,10,0.5017
B00W6T208I,3.7,10,0.6091
B00W6T13OU,3.8,10,0.1761
B00W6T208I,4.35,20,0.6868
B00W6T13OU,3.7,10,0.5764
B00W6T208I,4.7,10,0.8492
B00W6T13OU,3.3286,70,0.4031
B00W6T3SX4,5,1,0.734
B00W6T13OU,4,10,0.2107
B00W6T3SX4,4.2,10,0.4492
B00W6T13OU,3.5,10,0.2652
B00W6T3SX4,4.2,20,0.5966
B00W6T13OU,3.35,20,0.3131
B00W6T3SX4,3.5,10,0.7162
B00W6T13OU,3.6,10,0.2178
B00W6T3SX4,4.3,10,0.8068
B00W6T13OU,4.031,1419,0.5032
B00W6T353M,4.8889,9,0.8991
B00W6T13OU,4.5,20,0.6144
B00W6T353M,4.3,10,0.4799
B00W6T13OU,4.5,10,0.3126
B00W6T353M,4.1,10,0.5579
B00W6T13OU,3.9,10,0.5012
B00W6T353M,4.45,20,0.6834
B00W6T13OU,4.2,10,0.4893
B00W6T353M,4.5,10,0.7513
B00W6T13OU,4.13,1807,0.5898
B00W6YU3YQ,4.5,6,0.5103
B00W6T13OU,3.6,10,0.666
B00W6YU3YQ,4.5,10,0.5771
B00W6T13OU,3.3,10,0.2406
B00W6YU3YQ,4.9,10,0.5329
B00W6T13OU,4.2,10,0.5381
B00W6YU3YQ,4.15,20,0.5506
B00W6T13OU,4.0233,129,0.6207
B00W6YWFGU,4.8571,7,0.6788
B00W6T13OU,4.1,10,0.7053
B00W6YWFGU,4.6,10,0.6481
B00W6T13OU,3.6,10,0.3064
B00W6YWFGU,4.8,10,0.4087
B00W6T13OU,4,10,0.6162
